2060	1226
2061	3154
2062	20263
2063	44
2064	28331
2065	7
2066	1085
2067	2541
2068	86
2069	14046
2070	5971
2071	731
2072	4572
2073	2280
2074	27798
2075	36617
2076	130
2077	3157
2078	11251
2079	311
2080	1444
2081	30349
2082	159
2083	30203
2084	22275
2085	1
2086	150
2087	38
2088	2451
2089	8674
2090	3916
2091	2541
2092	970
2093	21124
2094	4643
2095	76
2096	9356
2097	35639
2098	1983
2099	1111
2100	57185
2101	3153
2102	23
2103	454
2104	109
2105	7825
2106	27661
2107	6273
2108	20530
2109	4132
2110	1350
2111	408
2112	1872
2113	8762
2114	209
2115	101255
2116	178982
2117	3979
2118	23029
2119	1841
2120	25105
2121	12258
2122	3696
2123	353
2124	38074
2125	12830
2126	13891
2127	8726
2128	1076
2129	81
2130	19378
2131	7385
2132	164
2133	832
2134	5285
2135	49756
2136	51614
2137	5022
2138	507
2139	14254
2140	7291
2141	9101
2142	10134
2143	68
2144	8159
2145	349
2146	1878
2147	17613
2148	15107
2149	31873
2150	263
2151	75573
2152	3
2153	81342
2154	3247
2155	12657
2156	16513
2157	209
2158	20172
2159	14012
2160	12879
2161	597
2162	6970
2163	26741
2164	7473
2165	45418
2166	1451
2167	57544
2168	6388
2169	664
2170	35334
2171	25523
2172	28298
2173	4249
2174	3
2175	289
2176	14926
2177	930
2178	1195
2179	1713
2180	27208
2181	19555
2182	4773
2183	3674
2184	38537
2185	19347
2186	7278
2187	250
2188	4110
2189	4709
2190	160
2191	15578
2192	2
2193	5387
2194	1
2195	3535
2196	6171
2197	13564
2198	16447
2199	1981
2200	6236
2201	416
2202	7547
2203	43559
2204	2924
2205	1095
2206	1955
2207	2128
2208	13961
2209	436
2210	12280
2211	43
2212	29056
2213	1978
2214	4315
2215	29294
2216	5407
2217	11506
2218	15565
2219	652
2220	11590
2221	40187
2222	7854
2223	539
2224	12044
2225	1300
2226	4426
2227	145622
2228	6530
2229	2219
2230	53972
2231	9
2232	520
2233	87
2234	700
2235	67815
2236	21049
2237	9128
2238	8685
2239	14918
2240	994
2241	2088
2242	11
2243	293
2244	2705
2245	112
2246	2929
2247	2269
2248	80
2249	1060
2250	607
2251	1
2252	1046
2253	889
2254	2443
2255	224
2256	7
2257	14606
2258	4078
2259	22348
2260	2025
2261	1003
2262	10865
2263	9842
2264	1333
2265	479
2266	872
2267	13546
2268	7972
2269	18675
2270	11527
2271	47591
2272	1
2273	181
2274	1
2275	50
2276	2001
2277	5015
2278	15
2279	299
2280	1317
2281	275
2282	1028
2283	593
2284	2622
2285	7836
2286	747
2287	4
2288	3
2289	3204
2290	1
2291	3415
2292	17
2293	5718
2294	509
2295	388
2296	171
2297	193
2298	30907
2299	3460
2300	8400
2301	2495
2302	3983
2303	1219
2304	4
2305	56
2306	10290
2307	5759
2308	48253
2309	341
2310	2
2311	405
2312	2153
2313	2775
2314	6
2315	202
2316	17669
2317	17
2318	9540
2319	2709
2320	10414
2321	18183
2322	118
2323	56
2324	36
2325	7300
2326	2274
2327	5
2328	3048
2329	9078
2330	1296
2331	1169
2332	4951
2333	91
2334	2667
2335	1338
2336	10715
2337	12
2338	1986
2339	18
2340	1065
2341	14444
2342	156
2343	131
2344	10155
2345	1125
2346	29
2347	334
2348	293
2349	6484
2350	128
2351	1
2352	13817
2353	1880
2354	8688
2355	167
2356	2
2357	41092
2358	14641
2359	1063
2360	88999
2361	460
2362	1
2363	197399
2364	38658
2365	20591
2366	13345
2367	1660
2368	22534
2369	39
2370	80727
2371	19979
2372	4096
2373	105
2374	12168
2375	935
2376	83812
2377	3531
2378	18085
2379	5053
2380	2072
2381	20520
2382	90
2383	1785
2384	297
2385	2011
2386	321
2387	63352
2388	14948
2389	4992
2390	54
2391	1203
2392	674
2393	9358
2394	42973
2395	18386
2396	32007
2397	3134
2398	713
2399	25733
2400	5498
2401	8059
2402	2719
2403	15264
2404	7634
2405	52194
2406	1059
2407	65
2408	16446
2409	7787
2410	126979
2411	86127
2412	135339
2413	4338
2414	7869
2415	24909
2416	313
2417	41089
2418	104164
2419	16821
2420	13148
2421	6497
2422	8
2423	45
2424	25894
2425	741
2426	1534
2427	30527
2428	28173
2429	5299
2430	47359
2431	49225
2432	16091
2433	6520
2434	229
2435	66
2436	674
2437	4851
2438	20
2439	1903
2440	4217
2441	3129
2442	6849
2443	15
2444	308
2445	8
2446	944
2447	594
2448	8162
2449	305
2450	848
2451	66170
2452	3880
2453	1816
2454	36802
2455	4675
2456	1003
2457	5
2458	113
2459	9409
2460	65297
2461	17909
2462	162290
2463	108
2464	1918
2465	4328
2466	45461
2467	25282
2468	73080
2469	626
2470	3539
2471	295
2472	17705
2473	11842
2474	1911
2475	3175
2476	29
2477	67
2478	24636
2479	3658
2480	41102
2481	18
2482	110
2483	4211
2484	5045
2485	328
2486	4431
2487	912
2488	88
2489	583
2490	5688
2491	2060
2492	7078
2493	12193
2494	210
2495	49372
2496	27322
2497	46663
2498	8609
2499	8
2500	35702
2501	50687
2502	410
2503	22201
2504	2702
2505	7568
2506	4422
2507	1571
2508	33419
2509	17375
2510	1038
2511	134
2512	3105
2513	39046
2514	35731
2515	6184
2516	3060
2517	41014
2518	23172
2519	3813
2520	11919
2521	9067
2522	5205
2523	2889
2524	3129
2525	19049
2526	24817
2527	1193
2528	84
2529	15029
2530	6282
2531	948
2532	8070
2533	357
2534	6417
2535	22028
2536	1662
2537	17127
2538	25914
2539	1559
2540	670
2541	72
2542	16441
2543	13950
2544	29269
2545	5436
2546	6717
2547	7186
2548	20743
2549	1910
2550	16168
2551	6474
2552	721
2553	517
2554	470
2555	7
2556	13
2557	2742
2558	6410
2559	833
2560	2370
2561	354
2562	12
2563	6354
2564	9273
2565	14201
2566	3131
2567	8
2568	36290
2569	238
2570	397
2571	1
2572	6984
2573	5874
2574	41186
2575	232
2576	83628
2577	58
2578	22475
2579	2345
2580	9
2581	237
2582	15724
2583	351
2584	10398
2585	141
2586	564
2587	336
2588	2748
2589	768
2590	2643
2591	2873
2592	11384
2593	26
2594	44
2595	134
2596	23814
2597	6029
2598	22141
2599	33498
2600	131
2601	10932
2602	12621
2603	9660
2604	1254
2605	7593
2606	4363
